date,speaker,url,party,state,topic
2016-01-20,BOOKER,http://www.congress.gov/congressional-record/2016/01/20/senate-section/article/S134-2,D,NJ,unknown
2016-01-20,BLUNT,http://www.congress.gov/congressional-record/2016/01/20/senate-section/article/S135-1,R,MO,unknown
2016-01-20,FLAKE,http://www.congress.gov/congressional-record/2016/01/20/senate-section/article/S135-4,R,AZ,unknown
2016-01-20,FLAKE,http://www.congress.gov/congressional-record/2016/01/20/senate-section/article/S135-4,R,AZ,unknown
2016-01-20,FLAKE,http://www.congress.gov/congressional-record/2016/01/20/senate-section/article/S135-4,R,AZ,unknown
2016-01-20,FLAKE,http://www.congress.gov/congressional-record/2016/01/20/senate-section/article/S135-4,R,AZ,unknown
2016-01-21,McCONNELL,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S141-7,R,KY,unknown
2016-01-21,REID,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S142-2,D,NV,unknown
2016-01-21,REID,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S142-3,D,NV,unknown
2016-01-21,ERNST,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S143-2,R,IA,unknown
2016-01-21,ERNST,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S143-2,R,IA,unknown
2016-01-21,ERNST,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S143-2,R,IA,unknown
2016-01-21,ERNST,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S143-2,R,IA,unknown
2016-01-21,ERNST,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S143-2,R,IA,unknown
2016-01-21,ERNST,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S143-2,R,IA,unknown
2016-01-21,ERNST,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S143-2,R,IA,unknown
2016-01-21,ERNST,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S143-2,R,IA,unknown
2016-01-21,ERNST,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S143-2,R,IA,unknown
2016-01-21,PERDUE,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S149-1,R,GA,water
2016-01-21,PERDUE,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S149-1,R,GA,water
2016-01-21,FISCHER,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S150-1,R,NE,keystone pipeline
2016-01-21,FISCHER,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S150-1,R,NE,keystone pipeline
2016-01-21,BLUMENTHAL,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S150-2,D,CT,unknown
2016-01-21,WARREN,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S152-1,D,MA,unknown
2016-01-21,MURPHY,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S153-2,D,CT,unknown
2016-01-21,CORNYN,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S154-1,R,TX,unknown
2016-01-21,DURBIN,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S155-1,D,IL,opioid epidemic
2016-01-21,HELLER,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S156-2,R,NV,unknown
2016-01-21,BARRASSO,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S156-3,R,WY,unknown
2016-01-21,HELLER,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S157-1,R,NV,unknown
2016-01-21,KING,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S157-2,I,ME,unknown
2016-01-21,McCAIN,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S159-1,R,AZ,unknown
2016-01-21,ROUNDS,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S160-1,R,SD,military defense
2016-01-21,ROUNDS,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S160-1,R,SD,military defense
2016-01-21,ROUNDS,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S160-1,R,SD,military defense
2016-01-21,ROUNDS,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S160-1,R,SD,military defense
2016-01-21,ROUNDS,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S160-1,R,SD,military defense
2016-01-21,LANKFORD,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S161-2,R,OK,unknown
2016-01-21,HATCH,http://www.congress.gov/congressional-record/2016/01/21/senate-section/article/S162-4,R,UT,unknown
2016-01-26,MURKOWSKI,http://www.congress.gov/congressional-record/2016/01/26/senate-section/article/S167-10,R,AK,unknown
2016-01-26,FEINSTEIN,http://www.congress.gov/congressional-record/2016/01/26/senate-section/article/S168-1,D,CA,unknown
2016-01-26,KING,http://www.congress.gov/congressional-record/2016/01/26/senate-section/article/S169-3,I,ME,unknown
2016-01-26,KING,http://www.congress.gov/congressional-record/2016/01/26/senate-section/article/S169-3,I,ME,unknown
2016-01-26,KING,http://www.congress.gov/congressional-record/2016/01/26/senate-section/article/S169-3,I,ME,unknown
2016-01-26,MURKOWSKI,http://www.congress.gov/congressional-record/2016/01/26/senate-section/article/S212-1,R,AK,unknown
2016-01-27,CAPITO,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S215-10,R,WV,water
2016-01-27,CAPITO,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S215-10,R,WV,water
2016-01-27,REID,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S216-1,D,NV,unknown
2016-01-27,REID,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S216-2,D,NV,unknown
2016-01-27,MURKOWSKI,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S217-1,R,AK,water
2016-01-27,MURKOWSKI,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S217-1,R,AK,water
2016-01-27,MURKOWSKI,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S217-1,R,AK,water
2016-01-27,MURKOWSKI,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S217-1,R,AK,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,GARDNER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S224-2,R,CO,water
2016-01-27,DAINES,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S240-1,R,MT,unknown
2016-01-27,DAINES,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S240-1,R,MT,unknown
2016-01-27,DAINES,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S240-1,R,MT,unknown
2016-01-27,DAINES,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S240-1,R,MT,unknown
2016-01-27,DAINES,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S240-1,R,MT,unknown
2016-01-27,DAINES,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S240-1,R,MT,unknown
2016-01-27,DAINES,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S240-1,R,MT,unknown
2016-01-27,DAINES,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S240-1,R,MT,unknown
2016-01-27,DAINES,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S240-1,R,MT,unknown
2016-01-27,CASSIDY,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S243-2,R,LA,water
2016-01-27,CASSIDY,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S243-2,R,LA,water
2016-01-27,CASSIDY,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S243-2,R,LA,water
2016-01-27,CASSIDY,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S243-2,R,LA,water
2016-01-27,CASSIDY,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S243-2,R,LA,water
2016-01-27,HATCH,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S247-2,R,UT,unknown
2016-01-27,ALEXANDER,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S248-1,R,TN,unknown
2016-01-27,COLLINS,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S249-1,R,ME,unknown
2016-01-27,CASEY,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S249-3,not found,not found,unknown
2016-01-27,JOHNSON,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S250-1,R,WI,unknown
2016-01-27,JOHNSON,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S250-1,R,WI,unknown
2016-01-27,MANCHIN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S250-2,D,WV,unknown
2016-01-27,MERKLEY,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S250-3,D,OR,unknown
2016-01-27,PETERS,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S251-1,D,MI,unknown
2016-01-27,SANDERS,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S251-2,I,VT,water
2016-01-27,SANDERS,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S251-2,I,VT,water
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S253-1,R,AK,unknown
2016-01-27,PETERS,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S254-1,D,MI,opioid epidemic
2016-01-27,PETERS,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S254-1,D,MI,opioid epidemic
2016-01-27,PETERS,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S254-1,D,MI,opioid epidemic
2016-01-27,PETERS,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S254-1,D,MI,opioid epidemic
2016-01-27,PETERS,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S254-1,D,MI,opioid epidemic
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S255-1,R,AK,unknown
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-27,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/27/senate-section/article/S257-1,R,AK,keystone pipeline
2016-01-28,McCONNELL,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S297-6,R,KY,unknown
2016-01-28,McCONNELL,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S297-7,R,KY,unknown
2016-01-28,REID,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S298-2,D,NV,unknown
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S299-2,R,MT,water
2016-01-28,MURKOWSKI,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S326-2,R,AK,unknown
2016-01-28,PERDUE,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S326-4,R,GA,unknown
2016-01-28,CARPER,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S327-1,D,DE,unknown
2016-01-28,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S329-1,R,AK,unknown
2016-01-28,SULLIVAN,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S329-1,R,AK,unknown
2016-01-28,SASSE,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S331-1,R,NE,water
2016-01-28,SASSE,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S331-1,R,NE,water
2016-01-28,MURKOWSKI,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S332-1,R,AK,water
2016-01-28,MURKOWSKI,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S332-1,R,AK,water
2016-01-28,McCONNELL,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S335-2,R,KY,unknown
2016-01-28,ISAKSON,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S336-1,R,GA,FAA and aircraft systems
2016-01-28,GRASSLEY,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S337-1,R,IA,unknown
2016-01-28,SHAHEEN,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S337-2,D,NH,unknown
2016-01-28,LEE,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S337-3,R,UT,unknown
2016-01-28,CAPITO,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S338-1,R,WV,unknown
2016-01-28,CASEY,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S338-2,not found,not found,unknown
2016-01-28,CASSIDY,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S339-1,R,LA,water
2016-01-28,REED,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S339-2,D,RI,water
2016-01-28,REED,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S339-2,D,RI,water
2016-01-28,COCHRAN,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S340-1,R,MS,unknown
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S341-1,R,MT,unknown
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S341-2,R,MT,unknown
2016-01-28,HELLER,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S341-3,R,NV,unknown
2016-01-28,HELLER,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S341-4,R,NV,unknown
2016-01-28,ISAKSON,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S341-5,R,GA,unknown
2016-01-28,PERDUE,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S342-1,R,GA,unknown
2016-01-28,SANDERS,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S342-2,I,VT,unknown
2016-01-28,VITTER,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S343-1,R,LA,water
2016-01-28,CORKER,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S345-2,R,TN,Veterans benefits
2016-01-28,CORKER,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S345-2,R,TN,Veterans benefits
2016-01-28,ROBERTS,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S347-1,R,KS,unknown
2016-01-28,SHELBY,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S348-1,R,AL,unknown
2016-01-28,SCOTT,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S348-2,R,SC,education
2016-01-28,AYOTTE,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S348-3,R,NH,unknown
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S349-1,R,MT,unknown
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S349-1,R,MT,unknown
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S349-1,R,MT,unknown
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S349-1,R,MT,unknown
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S349-1,R,MT,unknown
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S349-1,R,MT,unknown
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S349-1,R,MT,unknown
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S349-1,R,MT,unknown
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S349-1,R,MT,unknown
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S349-1,R,MT,unknown
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S349-1,R,MT,unknown
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S349-1,R,MT,unknown
2016-01-28,DAINES,http://www.congress.gov/congressional-record/2016/01/28/senate-section/article/S349-1,R,MT,unknown
