date,speaker,topic,state,party,dummycount
2015-02-05,REID,Programs and Agencies,NV,Democrat,1
2015-02-05,DURBIN,Education,IL,Democrat,1
2015-02-05,BOXER,Nominations,CA,Democrat,1
2015-02-05,VITTER,Economy,LA,Republican,1
2015-02-05,MIKULSKI,Healthcare,MD,Democrat,1
2015-02-05,FISCHER,Amendments,NE,Republican,1
2015-02-05,FISCHER,Amendments,NE,Republican,1
2015-02-05,FISCHER,Amendments,NE,Republican,1
2015-02-05,FISCHER,Amendments,NE,Republican,1
2015-02-05,FISCHER,Amendments,NE,Republican,1
2015-02-05,FISCHER,Amendments,NE,Republican,1
2015-02-05,FISCHER,Amendments,NE,Republican,1
2015-02-05,SCHUMER,Energy,NY,Democrat,1
2015-02-05,HATCH,Amendments,UT,Republican,1
2015-02-09,McCONNELL,Healthcare,KY,Republican,1
2015-02-09,MARKEY,Programs and Agencies,MA,Democrat,1
2015-02-09,NELSON,World Economy,FL,Democrat,1
2015-02-09,NELSON,Amendments,FL,Democrat,1
2015-02-09,NELSON,Nuclear Agreements,FL,Democrat,1
2015-02-09,MURPHY,Healthcare,CT,Democrat,1
2015-02-09,INHOFE,Nuclear Agreements,OK,Republican,1
2015-02-09,REID,Healthcare,NV,Democrat,1
2015-02-09,ALEXANDER,Healthcare,TN,Republican,1
2015-02-09,BURR,Healthcare,NC,Republican,1
2015-02-09,BLUNT,Nominations,MO,Republican,1
2015-02-09,BOXER,Programs and Agencies,CA,Democrat,1
2015-02-09,GILLIBRAND,Nuclear Agreements,NY,Democrat,1
2015-02-09,HELLER,Programs and Agencies,NV,Republican,1
2015-02-09,VITTER,Education,LA,Republican,1
2015-02-09,KING,World Economy,ME,Independent,1
2015-02-09,KING,World Economy,ME,Independent,1
2015-02-09,KING,World Economy,ME,Independent,1
2015-02-09,KING,World Economy,ME,Independent,1
2015-02-09,KING,World Economy,ME,Independent,1
2015-02-09,KING,World Economy,ME,Independent,1
2015-02-09,KING,World Economy,ME,Independent,1
2015-02-09,KING,World Economy,ME,Independent,1
2015-02-09,KING,World Economy,ME,Independent,1
2015-02-09,KING,World Economy,ME,Independent,1
2015-02-09,KING,World Economy,ME,Independent,1
2015-02-09,KING,World Economy,ME,Independent,1
2015-02-09,KING,World Economy,ME,Independent,1
2015-02-09,KING,World Economy,ME,Independent,1
2015-02-09,BROWN,Economy,OH,Democrat,1
2015-02-10,REID,Economy,NV,Democrat,1
2015-02-10,REID,Economy,NV,Democrat,1
2015-02-10,DURBIN,Healthcare,IL,Democrat,1
2015-02-10,DURBIN,Healthcare,IL,Democrat,1
2015-02-10,DURBIN,Healthcare,IL,Democrat,1
2015-02-10,THUNE,Nuclear Agreements,SD,Republican,1
2015-02-10,HEINRICH,Programs and Agencies,NM,Democrat,1
2015-02-10,HEINRICH,Programs and Agencies,NM,Democrat,1
2015-02-10,CORNYN,Healthcare,TX,Republican,1
2015-02-10,CORNYN,Healthcare,TX,Republican,1
2015-02-10,HATCH,Economy,UT,Republican,1
2015-02-10,FLAKE,Healthcare,AZ,Republican,1
2015-02-10,FLAKE,Nuclear Agreements,AZ,Republican,1
2015-02-10,FLAKE,Nuclear Agreements,AZ,Republican,1
2015-02-10,DURBIN,Nuclear Agreements,IL,Democrat,1
2015-02-10,KING,Healthcare,ME,Independent,1
2015-02-10,KING,Healthcare,ME,Independent,1
2015-02-10,CARPER,Healthcare,DE,Democrat,1
2015-02-10,WHITEHOUSE,Military,RI,Democrat,1
2015-02-10,CARPER,Healthcare,DE,Democrat,1
2015-02-10,CRUZ,Amendments,TX,Republican,1
2015-02-10,CRUZ,Amendments,TX,Republican,1
2015-02-10,JOHNSON,Military,WI,Republican,1
2015-02-10,CARDIN,Healthcare,MD,Democrat,1
2015-02-10,CARDIN,Healthcare,MD,Democrat,1
2015-02-10,STABENOW,Amendments,MI,Democrat,1
2015-02-11,BARRASSO,Healthcare,WY,Republican,1
2015-02-11,BARRASSO,Healthcare,WY,Republican,1
2015-02-11,HOEVEN,Energy,ND,Republican,1
2015-02-11,HOEVEN,Energy,ND,Republican,1
2015-02-11,HOEVEN,Energy,ND,Republican,1
2015-02-11,DAINES,Education,MT,Republican,1
2015-02-11,DAINES,Education,MT,Republican,1
2015-02-11,DAINES,Education,MT,Republican,1
2015-02-11,DAINES,Education,MT,Republican,1
2015-02-11,DAINES,Education,MT,Republican,1
2015-02-11,DAINES,Education,MT,Republican,1
2015-02-11,DAINES,Education,MT,Republican,1
2015-02-11,DAINES,Education,MT,Republican,1
2015-02-11,DAINES,Education,MT,Republican,1
2015-02-11,DAINES,Education,MT,Republican,1
2015-02-11,BARRASSO,Education,WY,Republican,1
2015-02-11,BURR,Energy,NC,Republican,1
2015-02-11,CASSIDY,Healthcare,LA,Republican,1
2015-02-11,CASSIDY,Healthcare,LA,Republican,1
2015-02-11,CASSIDY,Healthcare,LA,Republican,1
2015-02-11,CASSIDY,Healthcare,LA,Republican,1
2015-02-12,DURBIN,Nuclear Agreements,IL,Democrat,1
2015-02-12,DURBIN,Nuclear Agreements,IL,Democrat,1
2015-02-12,DURBIN,Military,IL,Democrat,1
2015-02-12,MURPHY,Military,CT,Democrat,1
2015-02-12,MURPHY,Military,CT,Democrat,1
2015-02-12,BOOZMAN,Nuclear Agreements,AR,Republican,1
2015-02-12,BOOZMAN,Nuclear Agreements,AR,Republican,1
2015-02-12,BLUNT,Nuclear Agreements,MO,Republican,1
2015-02-12,BLUNT,Nuclear Agreements,MO,Republican,1
2015-02-12,COATS,Economy,IN,Republican,1
2015-02-12,SANDERS,Healthcare,VT,Independent,1
2015-02-12,HATCH,Healthcare,UT,Republican,1
2015-02-12,LEE,Economy,UT,Republican,1
2015-02-12,LEE,Economy,UT,Republican,1
2015-02-12,CARPER,Programs and Agencies,DE,Democrat,1
2015-02-12,CARPER,Amendments,DE,Democrat,1
2015-02-12,CARPER,Amendments,DE,Democrat,1
2015-02-12,McCONNELL,Nominations,KY,Republican,1
2015-02-12,KIRK,Nuclear Agreements,IL,Republican,1
2015-02-12,KIRK,Nuclear Agreements,IL,Republican,1
2015-02-12,MURKOWSKI,Programs and Agencies,AK,Republican,1
2015-02-12,ALEXANDER,Education,TN,Republican,1
2015-02-12,COLLINS,Nuclear Agreements,ME,Republican,1
2015-02-12,BOOZMAN,Military,AR,Republican,1
2015-02-12,HELLER,Education,NV,Republican,1
2015-02-12,HELLER,Education,NV,Republican,1
2015-02-12,HELLER,Nominations,NV,Republican,1
2015-02-12,VITTER,Economy,LA,Republican,1
2015-02-12,DAINES,Economy,MT,Republican,1
2015-02-12,DAINES,Economy,MT,Republican,1
2015-02-12,DAINES,Economy,MT,Republican,1
2015-02-12,DAINES,Economy,MT,Republican,1
2015-02-12,KING,Programs and Agencies,ME,Independent,1
2015-02-12,KING,Programs and Agencies,ME,Independent,1
2015-02-12,KLOBUCHAR,Healthcare,MN,Democrat,1
2015-02-12,KLOBUCHAR,Healthcare,MN,Democrat,1
2015-02-12,DURBIN,Education,IL,Democrat,1
2015-02-12,BROWN,Economy,OH,Democrat,1
2015-02-12,HELLER,Nominations,NV,Republican,1
2015-02-12,BURR,Energy,NC,Republican,1
2015-02-12,COONS,Healthcare,DE,Democrat,1
2015-02-12,CARDIN,World Economy,MD,Democrat,1
2015-02-12,CARDIN,World Economy,MD,Democrat,1
2015-02-12,McCONNELL,Nominations,KY,Republican,1
2015-02-12,SCOTT,Amendments,SC,Republican,1
2015-02-12,SCOTT,Amendments,SC,Republican,1
2015-02-12,SCOTT,Amendments,SC,Republican,1
2015-02-12,SCOTT,Amendments,SC,Republican,1
2015-02-23,HOEVEN,Amendments,ND,Republican,1
2015-02-23,HATCH,Military,UT,Republican,1
2015-02-23,REID,Nominations,NV,Democrat,1
2015-02-23,REID,Programs and Agencies,NV,Democrat,1
2015-02-23,BOOKER,Education,NJ,Democrat,1
2015-02-23,KING,Education,ME,Independent,1
2015-02-23,MENENDEZ,Education,NJ,Democrat,1
2015-02-23,BOOKER,Nuclear Agreements,NJ,Democrat,1
2015-02-23,COONS,Amendments,DE,Democrat,1
2015-02-23,COONS,Amendments,DE,Democrat,1
2015-02-24,BURR,Energy,NC,Republican,1
2015-02-24,REID,Amendments,NV,Democrat,1
2015-02-24,REID,Amendments,NV,Democrat,1
2015-02-24,CARDIN,Energy,MD,Democrat,1
2015-02-24,CARDIN,Energy,MD,Democrat,1
2015-02-24,THUNE,Military,SD,Republican,1
2015-02-24,CASSIDY,Amendments,LA,Republican,1
2015-02-24,McCONNELL,Nominations,KY,Republican,1
2015-02-24,McCAIN,Programs and Agencies,AZ,Republican,1
2015-02-24,ISAKSON,Programs and Agencies,GA,Republican,1
2015-02-24,ISAKSON,Programs and Agencies,GA,Republican,1
2015-02-24,WYDEN,Nuclear Agreements,OR,Democrat,1
2015-02-24,COCHRAN,Military,MS,Republican,1
2015-02-24,TOOMEY,Healthcare,PA,Republican,1
2015-02-24,BOXER,Education,CA,Democrat,1
2015-02-24,MENENDEZ,Energy,NJ,Democrat,1
2015-02-24,HEITKAMP,Programs and Agencies,ND,Democrat,1
2015-02-24,BARRASSO,Amendments,WY,Republican,1
2015-02-24,BARRASSO,Amendments,WY,Republican,1
2015-02-24,CARDIN,Amendments,MD,Democrat,1
2015-02-24,GRASSLEY,Economy,IA,Republican,1
2015-02-25,COATS,Healthcare,IN,Republican,1
2015-02-25,COATS,Healthcare,IN,Republican,1
2015-02-25,BARRASSO,Energy,WY,Republican,1
2015-02-25,DURBIN,Nuclear Agreements,IL,Democrat,1
2015-02-25,DURBIN,Nuclear Agreements,IL,Democrat,1
2015-02-25,SHAHEEN,Energy,NH,Democrat,1
2015-02-25,SHAHEEN,Energy,NH,Democrat,1
2015-02-25,SHAHEEN,Energy,NH,Democrat,1
2015-02-25,SHAHEEN,Energy,NH,Democrat,1
2015-02-25,SHAHEEN,Energy,NH,Democrat,1
2015-02-25,SHAHEEN,Energy,NH,Democrat,1
2015-02-25,SHAHEEN,Energy,NH,Democrat,1
2015-02-25,SHAHEEN,Energy,NH,Democrat,1
2015-02-25,SHAHEEN,Energy,NH,Democrat,1
2015-02-25,SESSIONS,Amendments,AL,Republican,1
2015-02-25,SESSIONS,Amendments,AL,Republican,1
2015-02-25,BURR,Programs and Agencies,NC,Republican,1
2015-02-25,BOOZMAN,World Economy,AR,Republican,1
2015-02-25,CASEY,Education,not found,Independent,1
2015-02-25,PETERS,Amendments,MI,Democrat,1
2015-02-25,PETERS,Amendments,MI,Democrat,1
2015-02-25,RUBIO,Healthcare,FL,Republican,1
2015-02-25,COLLINS,Economy,ME,Republican,1
2015-02-25,MENENDEZ,World Economy,NJ,Democrat,1
2015-02-26,REID,Nuclear Agreements,NV,Democrat,1
2015-02-26,MARKEY,Healthcare,MA,Democrat,1
2015-02-26,MARKEY,Healthcare,MA,Democrat,1
2015-02-26,MARKEY,Healthcare,MA,Democrat,1
2015-02-26,MARKEY,Healthcare,MA,Democrat,1
2015-02-26,SCHATZ,Amendments,HI,Democrat,1
2015-02-26,SCHATZ,Amendments,HI,Democrat,1
2015-02-26,SCHATZ,Amendments,HI,Democrat,1
2015-02-26,SCHATZ,Amendments,HI,Democrat,1
2015-02-26,SCHATZ,Amendments,HI,Democrat,1
2015-02-26,SCHATZ,Amendments,HI,Democrat,1
2015-02-26,MENENDEZ,Nominations,NJ,Democrat,1
2015-02-26,MENENDEZ,Nominations,NJ,Democrat,1
2015-02-26,MARKEY,Amendments,MA,Democrat,1
2015-02-26,MARKEY,Amendments,MA,Democrat,1
2015-02-26,MARKEY,Amendments,MA,Democrat,1
2015-02-26,MARKEY,Amendments,MA,Democrat,1
2015-02-26,MARKEY,Amendments,MA,Democrat,1
2015-02-26,MARKEY,Amendments,MA,Democrat,1
2015-02-26,MARKEY,Amendments,MA,Democrat,1
2015-02-26,MARKEY,Amendments,MA,Democrat,1
2015-02-26,MARKEY,Amendments,MA,Democrat,1
2015-02-26,MARKEY,Amendments,MA,Democrat,1
2015-02-26,MARKEY,Amendments,MA,Democrat,1
2015-02-26,MARKEY,Amendments,MA,Democrat,1
2015-02-26,JOHNSON,Programs and Agencies,WI,Republican,1
2015-02-26,JOHNSON,Programs and Agencies,WI,Republican,1
2015-02-26,KING,Programs and Agencies,ME,Independent,1
2015-02-26,KING,Programs and Agencies,ME,Independent,1
2015-02-26,BOOKER,Economy,NJ,Democrat,1
2015-02-26,BURR,Energy,NC,Republican,1
2015-02-26,BLUMENTHAL,Programs and Agencies,CT,Democrat,1
2015-02-26,BLUMENTHAL,Programs and Agencies,CT,Democrat,1
2015-02-26,DONNELLY,Energy,IN,Democrat,1
2015-02-26,HELLER,Programs and Agencies,NV,Republican,1
2015-02-26,HELLER,Amendments,NV,Republican,1
2015-02-26,VITTER,Energy,LA,Republican,1
2015-02-26,TILLIS,Amendments,NC,Republican,1
2015-02-26,BOOKER,Nuclear Agreements,NJ,Democrat,1
2015-02-26,WYDEN,Amendments,OR,Democrat,1
2015-02-26,HIRONO,Amendments,HI,Democrat,1
2015-02-26,COLLINS,Education,ME,Republican,1
2015-02-27,McCONNELL,Amendments,KY,Republican,1
2015-02-27,REID,Nuclear Agreements,NV,Democrat,1
2015-02-27,COLLINS,Amendments,ME,Republican,1
2015-02-27,ISAKSON,World Economy,GA,Republican,1
2015-02-27,RUBIO,Nuclear Agreements,FL,Republican,1
2015-02-27,RUBIO,Nuclear Agreements,FL,Republican,1
2015-02-27,LEAHY,Nominations,VT,Democrat,1
2015-02-27,ALEXANDER,Economy,TN,Republican,1
2015-02-27,PETERS,Healthcare,MI,Democrat,1
2015-02-27,ENZI,Programs and Agencies,WY,Republican,1
2015-02-27,PETERS,Amendments,MI,Democrat,1
2015-02-27,BROWN,Healthcare,OH,Democrat,1
2015-02-27,SASSE,Amendments,NE,Republican,1
2015-02-27,SASSE,Amendments,NE,Republican,1
2015-02-27,SASSE,Amendments,NE,Republican,1
2015-02-27,SASSE,Amendments,NE,Republican,1
2015-03-02,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-03-02,REID,Programs and Agencies,NV,Democrat,1
2015-03-02,LEAHY,Programs and Agencies,VT,Democrat,1
2015-03-02,ENZI,Nominations,WY,Republican,1
2015-03-02,JOHNSON,Nuclear Agreements,WI,Republican,1
2015-03-02,CORNYN,Nuclear Agreements,TX,Republican,1
2015-03-03,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-03-03,REID,Economy,NV,Democrat,1
2015-03-03,COTTON,Nuclear Agreements,AR,Republican,1
2015-03-03,COTTON,Nuclear Agreements,AR,Republican,1
2015-03-03,COTTON,Nuclear Agreements,AR,Republican,1
2015-03-03,COTTON,Nuclear Agreements,AR,Republican,1
2015-03-03,MENENDEZ,Nuclear Agreements,NJ,Democrat,1
2015-03-03,MENENDEZ,Nuclear Agreements,NJ,Democrat,1
2015-03-03,DURBIN,Energy,IL,Democrat,1
2015-03-03,MIKULSKI,Energy,MD,Democrat,1
2015-03-03,BOXER,Programs and Agencies,CA,Democrat,1
2015-03-03,GARDNER,Programs and Agencies,CO,Republican,1
2015-03-03,KAINE,Education,VA,Democrat,1
2015-03-03,COONS,Amendments,DE,Democrat,1
2015-03-03,KAINE,Education,VA,Democrat,1
2015-03-03,KAINE,Education,VA,Democrat,1
2015-03-03,LEE,Nominations,UT,Republican,1
2015-03-03,LEE,Nominations,UT,Republican,1
2015-03-03,LEE,Nominations,UT,Republican,1
2015-03-03,LEE,Nominations,UT,Republican,1
2015-03-03,WARREN,Economy,MA,Democrat,1
2015-03-03,WARREN,Economy,MA,Democrat,1
2015-03-03,WARREN,Economy,MA,Democrat,1
2015-03-03,WARREN,Economy,MA,Democrat,1
2015-03-03,WARREN,Economy,MA,Democrat,1
2015-03-03,BLUMENTHAL,Healthcare,CT,Democrat,1
2015-03-04,McCONNELL,Energy,KY,Republican,1
2015-03-04,REID,Healthcare,NV,Democrat,1
2015-03-04,REID,Healthcare,NV,Democrat,1
2015-03-04,KING,Healthcare,ME,Independent,1
2015-03-04,BALDWIN,Energy,WI,Democrat,1
2015-03-04,BALDWIN,Energy,WI,Democrat,1
2015-03-04,BALDWIN,Energy,WI,Democrat,1
2015-03-04,HATCH,Education,UT,Republican,1
2015-03-04,DURBIN,World Economy,IL,Democrat,1
2015-03-04,CARDIN,Education,MD,Democrat,1
2015-03-04,MURPHY,Economy,CT,Democrat,1
2015-03-04,ALEXANDER,Education,TN,Republican,1
2015-03-04,HELLER,Programs and Agencies,NV,Republican,1
2015-03-04,HELLER,Military,NV,Republican,1
2015-03-04,SULLIVAN,Military,AK,Republican,1
2015-03-04,SULLIVAN,Military,AK,Republican,1
2015-03-04,SULLIVAN,Military,AK,Republican,1
2015-03-04,SULLIVAN,Military,AK,Republican,1
2015-03-04,SULLIVAN,Military,AK,Republican,1
2015-03-04,McCAIN,Military,AZ,Republican,1
2015-03-04,SHAHEEN,Nuclear Agreements,NH,Democrat,1
2015-03-04,CASEY,Nuclear Agreements,not found,Independent,1
2015-03-04,BROWN,Amendments,OH,Democrat,1
2015-03-04,REID,Nuclear Agreements,NV,Democrat,1
2015-03-09,DURBIN,Amendments,IL,Democrat,1
2015-03-09,LEAHY,Nuclear Agreements,VT,Democrat,1
2015-03-09,LEAHY,Amendments,VT,Democrat,1
2015-03-09,LEE,Economy,UT,Republican,1
2015-03-09,LEE,Economy,UT,Republican,1
2015-03-09,MERKLEY,Energy,OR,Democrat,1
2015-03-09,MERKLEY,Energy,OR,Democrat,1
2015-03-09,HATCH,Nominations,UT,Republican,1
2015-03-09,CANTWELL,Energy,WA,Democrat,1
2015-03-09,CANTWELL,Energy,WA,Democrat,1
2015-03-09,CASEY,Healthcare,not found,Independent,1
2015-03-09,MENENDEZ,Programs and Agencies,NJ,Democrat,1
2015-03-09,SESSIONS,Education,AL,Republican,1
2015-03-09,VITTER,Energy,LA,Republican,1
2015-03-09,BROWN,Healthcare,OH,Democrat,1
2015-03-09,BROWN,Healthcare,OH,Democrat,1
2015-03-10,REID,Healthcare,NV,Democrat,1
2015-03-10,REID,Amendments,NV,Democrat,1
2015-03-10,TOOMEY,Education,PA,Republican,1
2015-03-10,TOOMEY,Education,PA,Republican,1
2015-03-10,STABENOW,Nuclear Agreements,MI,Democrat,1
2015-03-10,STABENOW,Nuclear Agreements,MI,Democrat,1
2015-03-10,STABENOW,Nuclear Agreements,MI,Democrat,1
2015-03-10,STABENOW,Nuclear Agreements,MI,Democrat,1
2015-03-10,CAPITO,Energy,WV,Republican,1
2015-03-10,CAPITO,Energy,WV,Republican,1
2015-03-10,CAPITO,Energy,WV,Republican,1
2015-03-10,CAPITO,Energy,WV,Republican,1
2015-03-10,CAPITO,Energy,WV,Republican,1
2015-03-10,CAPITO,Energy,WV,Republican,1
2015-03-10,CAPITO,Energy,WV,Republican,1
2015-03-10,CAPITO,Energy,WV,Republican,1
2015-03-10,CAPITO,Energy,WV,Republican,1
2015-03-10,CASSIDY,Healthcare,LA,Republican,1
2015-03-10,CASSIDY,Healthcare,LA,Republican,1
2015-03-10,CASSIDY,Healthcare,LA,Republican,1
2015-03-10,CASSIDY,Healthcare,LA,Republican,1
2015-03-10,CASSIDY,Healthcare,LA,Republican,1
2015-03-10,CASSIDY,Healthcare,LA,Republican,1
2015-03-10,CASSIDY,Healthcare,LA,Republican,1
2015-03-10,CASSIDY,Healthcare,LA,Republican,1
2015-03-10,CASSIDY,Healthcare,LA,Republican,1
2015-03-10,CASSIDY,Healthcare,LA,Republican,1
2015-03-10,CASSIDY,Healthcare,LA,Republican,1
2015-03-10,CASSIDY,Healthcare,LA,Republican,1
2015-03-10,CASSIDY,Healthcare,LA,Republican,1
2015-03-10,GRASSLEY,Amendments,IA,Republican,1
2015-03-10,NELSON,Economy,FL,Democrat,1
2015-03-10,BLUNT,Healthcare,MO,Republican,1
2015-03-10,BOXER,Education,CA,Democrat,1
2015-03-10,COCHRAN,Programs and Agencies,MS,Republican,1
2015-03-10,HEITKAMP,Energy,ND,Democrat,1
2015-03-10,BOOKER,Healthcare,NJ,Democrat,1
2015-03-10,BOOKER,Healthcare,NJ,Democrat,1
2015-03-10,BOOKER,Healthcare,NJ,Democrat,1
2015-03-10,NELSON,Nuclear Agreements,FL,Democrat,1
2015-03-10,SULLIVAN,Amendments,AK,Republican,1
2015-03-10,SULLIVAN,Amendments,AK,Republican,1
2015-03-10,SULLIVAN,Amendments,AK,Republican,1
2015-03-10,SULLIVAN,Amendments,AK,Republican,1
2015-03-10,SULLIVAN,Amendments,AK,Republican,1
2015-03-10,SULLIVAN,Amendments,AK,Republican,1
2015-03-10,SULLIVAN,Amendments,AK,Republican,1
2015-03-10,SULLIVAN,Amendments,AK,Republican,1
2015-03-10,SULLIVAN,Amendments,AK,Republican,1
2015-03-10,SULLIVAN,Amendments,AK,Republican,1
2015-03-10,BALDWIN,Amendments,WI,Democrat,1
2015-03-10,BALDWIN,Amendments,WI,Democrat,1
2015-03-10,BALDWIN,Amendments,WI,Democrat,1
2015-03-11,REID,Healthcare,NV,Democrat,1
2015-03-11,REID,Nuclear Agreements,NV,Democrat,1
2015-03-11,DURBIN,Healthcare,IL,Democrat,1
2015-03-11,COATS,Healthcare,IN,Republican,1
2015-03-11,COATS,Healthcare,IN,Republican,1
2015-03-11,KING,Education,ME,Independent,1
2015-03-11,KING,Education,ME,Independent,1
2015-03-11,CASEY,Amendments,not found,Independent,1
2015-03-11,KING,Education,ME,Independent,1
2015-03-11,LEAHY,Healthcare,VT,Democrat,1
2015-03-11,DURBIN,Programs and Agencies,IL,Democrat,1
2015-03-11,BURR,Education,NC,Republican,1
2015-03-11,ALEXANDER,Education,TN,Republican,1
2015-03-11,BLUNT,Education,MO,Republican,1
2015-03-11,BOOZMAN,Programs and Agencies,AR,Republican,1
2015-03-12,REID,Nuclear Agreements,NV,Democrat,1
2015-03-12,HEITKAMP,Energy,ND,Democrat,1
2015-03-12,HEITKAMP,Energy,ND,Democrat,1
2015-03-12,HEITKAMP,Energy,ND,Democrat,1
2015-03-12,BLUMENTHAL,Programs and Agencies,CT,Democrat,1
2015-03-12,BLUMENTHAL,Programs and Agencies,CT,Democrat,1
2015-03-12,BLUMENTHAL,Programs and Agencies,CT,Democrat,1
2015-03-12,BLUMENTHAL,Programs and Agencies,CT,Democrat,1
2015-03-12,BLUMENTHAL,Programs and Agencies,CT,Democrat,1
2015-03-12,BLUMENTHAL,Programs and Agencies,CT,Democrat,1
2015-03-12,BLUMENTHAL,Programs and Agencies,CT,Democrat,1
2015-03-12,BLUMENTHAL,Programs and Agencies,CT,Democrat,1
2015-03-12,CAPITO,Amendments,WV,Republican,1
2015-03-12,CAPITO,Amendments,WV,Republican,1
2015-03-12,KAINE,Amendments,VA,Democrat,1
2015-03-12,KING,Economy,ME,Independent,1
2015-03-12,WICKER,Nuclear Agreements,MS,Republican,1
2015-03-12,WICKER,Nuclear Agreements,MS,Republican,1
2015-03-12,SULLIVAN,Amendments,AK,Republican,1
2015-03-12,SULLIVAN,Amendments,AK,Republican,1
2015-03-12,HEITKAMP,Nominations,ND,Democrat,1
2015-03-12,HEITKAMP,Nominations,ND,Democrat,1
2015-03-12,MORAN,Amendments,KS,Republican,1
2015-03-12,MORAN,Amendments,KS,Republican,1
2015-03-12,CASEY,Healthcare,not found,Independent,1
2015-03-12,CASEY,Healthcare,not found,Independent,1
2015-03-12,LEAHY,Nuclear Agreements,VT,Democrat,1
2015-03-12,ALEXANDER,Healthcare,TN,Republican,1
2015-03-12,CAPITO,Energy,WV,Republican,1
2015-03-12,CARDIN,Education,MD,Democrat,1
2015-03-12,HELLER,World Economy,NV,Republican,1
2015-03-12,HELLER,World Economy,NV,Republican,1
2015-03-12,HELLER,Military,NV,Republican,1
2015-03-12,McCASKILL,Education,MO,Democrat,1
2015-03-12,MIKULSKI,Programs and Agencies,MD,Democrat,1
2015-03-12,PETERS,Military,MI,Democrat,1
2015-03-12,SESSIONS,Energy,AL,Republican,1
2015-03-12,VITTER,Education,LA,Republican,1
2015-03-12,KING,Energy,ME,Independent,1
2015-03-12,PAUL,Amendments,KY,Republican,1
2015-03-12,BENNET,Programs and Agencies,CO,Democrat,1
2015-03-16,DURBIN,Amendments,IL,Democrat,1
2015-03-16,KING,Economy,ME,Independent,1
2015-03-16,KING,Education,ME,Independent,1
2015-03-16,KING,Education,ME,Independent,1
2015-03-16,KING,Education,ME,Independent,1
2015-03-16,KING,Education,ME,Independent,1
2015-03-16,BLUMENTHAL,Nominations,CT,Democrat,1
2015-03-16,McCONNELL,Nominations,KY,Republican,1
2015-03-16,McCONNELL,Economy,KY,Republican,1
2015-03-16,DURBIN,Education,IL,Democrat,1
2015-03-16,LEAHY,Military,VT,Democrat,1
2015-03-16,PORTMAN,Programs and Agencies,OH,Republican,1
2015-03-16,PORTMAN,Healthcare,OH,Republican,1
2015-03-16,BLUMENTHAL,Nuclear Agreements,CT,Democrat,1
2015-03-16,ISAKSON,Education,GA,Republican,1
2015-03-16,KING,Education,ME,Independent,1
2015-03-16,KING,Education,ME,Independent,1
2015-03-16,KING,Energy,ME,Independent,1
2015-03-16,TILLIS,Amendments,NC,Republican,1
2015-03-16,COTTON,Military,AR,Republican,1
2015-03-16,BROWN,Healthcare,OH,Democrat,1
2015-03-17,REID,Nominations,NV,Democrat,1
2015-03-17,KING,Education,ME,Independent,1
2015-03-17,KING,Education,ME,Independent,1
2015-03-17,SCHATZ,Nominations,HI,Democrat,1
2015-03-17,SCHATZ,Military,HI,Democrat,1
2015-03-17,SCHATZ,Military,HI,Democrat,1
2015-03-17,REID,Education,NV,Democrat,1
2015-03-17,LEAHY,Nuclear Agreements,VT,Democrat,1
2015-03-17,ALEXANDER,Nuclear Agreements,TN,Republican,1
2015-03-17,MENENDEZ,Nominations,NJ,Democrat,1
2015-03-17,HELLER,Programs and Agencies,NV,Republican,1
2015-03-17,GARDNER,Programs and Agencies,CO,Republican,1
2015-03-17,DONNELLY,Amendments,IN,Democrat,1
2015-03-17,TILLIS,Amendments,NC,Republican,1
2015-03-17,TILLIS,Amendments,NC,Republican,1
2015-03-18,McCONNELL,Economy,KY,Republican,1
2015-03-18,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-03-18,REID,Amendments,NV,Democrat,1
2015-03-18,REID,Economy,NV,Democrat,1
2015-03-18,BOOKER,Nominations,NJ,Democrat,1
2015-03-18,BOOKER,Nominations,NJ,Democrat,1
2015-03-18,BOOKER,Nominations,NJ,Democrat,1
2015-03-18,BOOKER,Nominations,NJ,Democrat,1
2015-03-18,BOOKER,Nominations,NJ,Democrat,1
2015-03-18,BOOKER,Nominations,NJ,Democrat,1
2015-03-18,BOOKER,Nominations,NJ,Democrat,1
2015-03-18,BOOKER,Nominations,NJ,Democrat,1
2015-03-18,BOOKER,Nominations,NJ,Democrat,1
2015-03-18,BOOKER,Nominations,NJ,Democrat,1
2015-03-18,BOOKER,Nominations,NJ,Democrat,1
2015-03-18,BOOKER,Nominations,NJ,Democrat,1
2015-03-18,BOOKER,Nominations,NJ,Democrat,1
2015-03-18,BOOKER,Amendments,NJ,Democrat,1
2015-03-18,COLLINS,Education,ME,Republican,1
2015-03-18,CAPITO,Programs and Agencies,WV,Republican,1
2015-03-18,CAPITO,Programs and Agencies,WV,Republican,1
